id,item_id,category_name,最大月銷量,最小月銷量,update_time
559,758597112,行動電源,27,27,2018-04-11
560,258757466,行動電源,27,27,2018-04-11
561,263261511,行動電源,24,24,2018-04-11
562,603862382,行動電源,23,22,2018-04-11
563,79970386,行動電源,22,22,2018-04-11
564,100976830,行動電源,22,20,2018-04-11
565,397389280,行動電源,22,18,2018-04-11
566,317221880,行動電源,22,22,2018-04-11
567,266160475,行動電源,20,20,2018-04-11
568,723181584,行動電源,20,17,2018-04-11
569,893461687,行動電源,19,13,2018-04-11
570,314407113,行動電源,19,19,2018-04-11
571,3381193,行動電源,18,15,2018-04-11
572,24233465,行動電源,18,13,2018-04-11
573,438042812,行動電源,18,18,2018-04-11
574,949798909,行動電源,17,15,2018-04-11
575,219294071,行動電源,17,14,2018-04-11
576,12093537,行動電源,16,15,2018-04-11
577,146065155,行動電源,15,9,2018-04-11
578,639527120,行動電源,15,15,2018-04-11
579,4961313,行動電源,15,15,2018-04-11
580,129374006,行動電源,15,15,2018-04-11
581,465216985,行動電源,15,14,2018-04-11
582,113792982,行動電源,14,14,2018-04-11
583,473498222,行動電源,14,13,2018-04-11
584,573776022,行動電源,14,14,2018-04-11
585,73605756,行動電源,14,13,2018-04-11
586,14696239,行動電源,14,14,2018-04-11
587,514897057,行動電源,14,14,2018-04-11
588,79633960,行動電源,13,13,2018-04-11
589,322860814,行動電源,13,13,2018-04-11
590,59814787,行動電源,13,13,2018-04-11
591,414052938,行動電源,13,13,2018-04-11
592,28633624,行動電源,13,9,2018-04-11
593,135072182,行動電源,13,13,2018-04-11
594,4161867,行動電源,13,12,2018-04-11
595,11996066,行動電源,12,12,2018-04-11
596,137296418,行動電源,12,7,2018-04-11
597,66304201,行動電源,12,11,2018-04-11
598,68740920,行動電源,11,7,2018-04-11
599,27665495,行動電源,11,9,2018-04-11
600,847853168,行動電源,11,11,2018-04-11
601,83176842,行動電源,11,11,2018-04-11
602,42291049,行動電源,11,9,2018-04-11
603,153305792,行動電源,11,11,2018-04-11
604,3383175,行動電源,11,10,2018-04-11
605,241696816,行動電源,10,7,2018-04-11
606,158980062,行動電源,10,7,2018-04-11
607,22570901,行動電源,10,10,2018-04-11
608,692497938,行動電源,10,10,2018-04-11
609,132559792,行動電源,10,10,2018-04-11
610,16850792,行動電源,10,10,2018-04-11
611,50273097,行動電源,10,7,2018-04-11
612,186004275,行動電源,10,8,2018-04-11
613,176392564,行動電源,10,10,2018-04-11
614,471661636,行動電源,10,8,2018-04-11
615,881203755,行動電源,9,8,2018-04-11
616,452755777,行動電源,9,8,2018-04-11
617,106786245,行動電源,9,6,2018-04-11
618,320576844,行動電源,9,9,2018-04-11
619,396558586,行動電源,9,9,2018-04-11
620,818012040,行動電源,9,9,2018-04-11
621,172183294,行動電源,8,8,2018-04-11
622,849386664,行動電源,8,8,2018-04-11
623,84973531,行動電源,8,8,2018-04-11
624,106928546,行動電源,8,8,2018-04-11
625,369331154,行動電源,8,6,2018-04-11
626,367877400,行動電源,8,4,2018-04-11
627,249894453,行動電源,8,7,2018-04-11
628,970684332,行動電源,7,7,2018-04-11
629,4348755,行動電源,7,6,2018-04-11
630,831756819,行動電源,7,7,2018-04-11
631,68305713,行動電源,7,7,2018-04-11
632,170319095,行動電源,7,5,2018-04-11
633,699540834,行動電源,7,7,2018-04-11
634,595981283,行動電源,7,7,2018-04-11
635,1008316284,行動電源,7,7,2018-04-11
636,705368940,行動電源,6,6,2018-04-11
637,706081849,行動電源,6,6,2018-04-11
638,592761540,行動電源,6,5,2018-04-11
639,718190537,行動電源,6,5,2018-04-11
640,617461373,行動電源,6,6,2018-04-11
641,263146946,行動電源,6,6,2018-04-11
642,451159872,行動電源,6,6,2018-04-11
643,726968695,行動電源,6,6,2018-04-11
644,77561617,行動電源,6,6,2018-04-11
645,148403300,行動電源,6,6,2018-04-11
646,633404657,行動電源,6,6,2018-04-11
647,634435887,行動電源,6,5,2018-04-11
648,122315275,行動電源,6,5,2018-04-11
649,113700160,行動電源,6,6,2018-04-11
650,603857801,行動電源,6,6,2018-04-11
651,300271878,行動電源,6,3,2018-04-11
652,481555110,行動電源,6,6,2018-04-11
653,137577443,行動電源,6,6,2018-04-11
654,342120467,行動電源,5,2,2018-04-11
655,112177005,行動電源,5,5,2018-04-11
656,982619837,行動電源,5,5,2018-04-11
657,818255624,行動電源,5,5,2018-04-11
658,452880491,行動電源,5,5,2018-04-11
659,575453293,行動電源,5,5,2018-04-11
660,37568800,行動電源,5,5,2018-04-11
661,115803900,行動電源,5,4,2018-04-11
662,172722279,行動電源,5,2,2018-04-11
663,785954482,行動電源,5,3,2018-04-11
664,202745226,行動電源,5,5,2018-04-11
665,773037243,行動電源,5,5,2018-04-11
666,453686619,行動電源,5,3,2018-04-11
667,68737073,行動電源,5,3,2018-04-11
668,9064917,行動電源,5,5,2018-04-11
669,102668985,行動電源,5,4,2018-04-11
670,12653264,行動電源,4,4,2018-04-11
671,317227300,行動電源,4,4,2018-04-11
672,611518415,行動電源,4,4,2018-04-11
673,862363274,行動電源,4,3,2018-04-11
674,889930710,行動電源,4,2,2018-04-11
675,69052640,行動電源,4,4,2018-04-11
676,614255105,行動電源,4,3,2018-04-11
677,186899397,行動電源,4,4,2018-04-11
678,949580328,行動電源,4,4,2018-04-11
679,19107512,行動電源,4,4,2018-04-11
680,466859501,行動電源,4,4,2018-04-11
681,247504751,行動電源,4,4,2018-04-11
682,717066740,行動電源,4,3,2018-04-11
683,36001333,行動電源,4,3,2018-04-11
684,285044809,行動電源,4,3,2018-04-11
685,17813433,行動電源,4,4,2018-04-11
686,79300057,行動電源,4,2,2018-04-11
687,12155983,行動電源,4,3,2018-04-11
688,437831465,行動電源,4,2,2018-04-11
689,277935687,行動電源,4,4,2018-04-11
690,759031756,行動電源,4,4,2018-04-11
691,457253663,行動電源,4,4,2018-04-11
692,843031402,行動電源,4,4,2018-04-11
693,63324798,行動電源,4,3,2018-04-11
694,423030736,行動電源,4,3,2018-04-11
695,75241313,行動電源,4,4,2018-04-11
696,828818216,行動電源,4,4,2018-04-11
697,790338599,行動電源,4,3,2018-04-11
698,170591196,行動電源,4,2,2018-04-11
699,670249595,行動電源,3,3,2018-04-11
700,315514834,行動電源,3,3,2018-04-11
701,393735915,行動電源,3,3,2018-04-11
702,78808134,行動電源,3,3,2018-04-11
703,837876325,行動電源,3,3,2018-04-11
704,255772703,行動電源,3,3,2018-04-11
705,504386183,行動電源,3,3,2018-04-11
706,391201301,行動電源,3,3,2018-04-11
707,955214726,行動電源,3,3,2018-04-11
708,340009146,行動電源,3,3,2018-04-11
709,801153456,行動電源,3,3,2018-04-11
710,429810382,行動電源,3,3,2018-04-11
711,289183011,行動電源,3,3,2018-04-11
712,859762628,行動電源,3,3,2018-04-11
713,487083774,行動電源,3,3,2018-04-11
714,463611376,行動電源,3,3,2018-04-11
715,171468416,行動電源,3,3,2018-04-11
716,787784258,行動電源,3,2,2018-04-11
717,37449820,行動電源,3,2,2018-04-11
718,726971188,行動電源,3,3,2018-04-11
719,189487321,行動電源,3,3,2018-04-11
720,406434264,行動電源,3,2,2018-04-11
721,137628823,行動電源,3,3,2018-04-11
722,983232225,行動電源,3,3,2018-04-11
723,361446799,行動電源,3,3,2018-04-11
724,634450469,行動電源,3,3,2018-04-11
725,116251270,行動電源,3,3,2018-04-11
726,840478659,行動電源,3,3,2018-04-11
727,997446080,行動電源,3,2,2018-04-11
728,860177749,行動電源,3,3,2018-04-11
729,362003921,行動電源,3,3,2018-04-11
730,134956189,行動電源,3,2,2018-04-11
731,172733315,行動電源,3,2,2018-04-11
732,552235240,行動電源,3,3,2018-04-11
733,171424044,行動電源,3,3,2018-04-11
734,100358597,行動電源,3,3,2018-04-11
735,368194138,行動電源,3,3,2018-04-11
736,78724832,行動電源,3,3,2018-04-11
737,285213521,行動電源,3,3,2018-04-11
738,676197236,行動電源,3,3,2018-04-11
739,316802176,行動電源,3,3,2018-04-11
740,3381579,行動電源,3,2,2018-04-11
741,229375034,行動電源,2,2,2018-04-11
742,949864381,行動電源,2,2,2018-04-11
743,135502832,行動電源,2,2,2018-04-11
744,191747444,行動電源,2,1,2018-04-11
745,695741045,行動電源,2,2,2018-04-11
746,908351292,行動電源,2,2,2018-04-11
747,393024672,行動電源,2,2,2018-04-11
748,100374716,行動電源,2,2,2018-04-11
749,119514196,行動電源,2,2,2018-04-11
750,178175464,行動電源,2,2,2018-04-11
751,122004980,行動電源,2,2,2018-04-11
752,1033946879,行動電源,2,1,2018-04-11
753,936029248,行動電源,2,2,2018-04-11
754,861711312,行動電源,2,2,2018-04-11
755,3840730,行動電源,2,2,2018-04-11
756,5077188,行動電源,2,2,2018-04-11
757,114186172,行動電源,2,2,2018-04-11
758,1013371001,行動電源,2,2,2018-04-11
759,793167749,行動電源,2,2,2018-04-11
760,17525798,行動電源,2,2,2018-04-11
761,212582310,行動電源,2,2,2018-04-11
762,151523183,行動電源,2,1,2018-04-11
763,66057139,行動電源,2,2,2018-04-11
764,702123912,行動電源,2,2,2018-04-11
765,586444256,行動電源,2,2,2018-04-11
766,208051424,行動電源,2,1,2018-04-11
767,980484751,行動電源,2,2,2018-04-11
768,103869950,行動電源,2,2,2018-04-11
769,962881748,行動電源,2,2,2018-04-11
770,111068133,行動電源,2,1,2018-04-11
771,127807946,行動電源,2,2,2018-04-11
772,525056624,行動電源,2,2,2018-04-11
773,968366322,行動電源,2,2,2018-04-11
774,648399799,行動電源,2,1,2018-04-11
775,560728552,行動電源,2,2,2018-04-11
776,941781423,行動電源,2,2,2018-04-11
777,1015224619,行動電源,2,1,2018-04-11
778,111472697,行動電源,2,2,2018-04-11
779,82089014,行動電源,2,2,2018-04-11
780,35386020,行動電源,2,2,2018-04-11
781,692135993,行動電源,2,2,2018-04-11
782,10952848,行動電源,2,1,2018-04-11
783,784522149,行動電源,2,2,2018-04-11
784,54772866,行動電源,2,2,2018-04-11
785,704595976,行動電源,2,2,2018-04-11
786,315562914,行動電源,2,1,2018-04-11
787,792486412,行動電源,2,2,2018-04-11
788,641776825,行動電源,2,1,2018-04-11
789,67908034,行動電源,2,1,2018-04-11
790,71281767,行動電源,2,2,2018-04-11
791,958406362,行動電源,2,2,2018-04-11
792,36113173,行動電源,2,2,2018-04-11
793,821337804,行動電源,2,2,2018-04-11
794,859708308,行動電源,2,2,2018-04-11
795,952092396,行動電源,2,2,2018-04-11
796,121212096,行動電源,2,2,2018-04-11
797,812447150,行動電源,2,1,2018-04-11
798,174376089,行動電源,2,2,2018-04-11
799,228758242,行動電源,2,2,2018-04-11
800,104994099,行動電源,2,2,2018-04-11
801,237804908,行動電源,2,2,2018-04-11
802,239695492,行動電源,2,2,2018-04-11
803,895770256,行動電源,2,2,2018-04-11
804,804167533,行動電源,2,2,2018-04-11
805,886909583,行動電源,2,2,2018-04-11
806,926456069,行動電源,2,2,2018-04-11
807,1004496536,行動電源,2,2,2018-04-11
808,347296804,行動電源,2,1,2018-04-11
809,346763913,行動電源,2,2,2018-04-11
810,993469568,行動電源,2,2,2018-04-11
811,41244771,行動電源,2,2,2018-04-11
812,135076966,行動電源,2,2,2018-04-11
813,47897566,行動電源,2,2,2018-04-11
814,42914775,行動電源,2,2,2018-04-11
815,172299094,行動電源,2,2,2018-04-11
816,421370364,行動電源,2,2,2018-04-11
817,122678100,行動電源,2,2,2018-04-11
818,875348034,行動電源,2,2,2018-04-11
819,299991791,行動電源,2,2,2018-04-11
820,136729927,行動電源,2,1,2018-04-11
821,153450142,行動電源,2,2,2018-04-11
822,1009521314,行動電源,2,2,2018-04-11
823,793305936,行動電源,2,2,2018-04-11
824,811954315,行動電源,2,2,2018-04-11
825,206757135,行動電源,2,2,2018-04-11
826,559542207,行動電源,2,2,2018-04-11
827,144629624,行動電源,2,2,2018-04-11
828,419861728,行動電源,2,2,2018-04-11
829,83937829,行動電源,2,1,2018-04-11
830,19080369,行動電源,2,2,2018-04-11
831,410448335,行動電源,2,1,2018-04-11
832,41441645,行動電源,2,2,2018-04-11
833,761130053,行動電源,2,2,2018-04-11
834,1026971271,行動電源,1,1,2018-04-11
835,692681201,行動電源,1,1,2018-04-11
836,975391916,行動電源,1,1,2018-04-11
837,238811487,行動電源,1,1,2018-04-11
838,269660031,行動電源,1,1,2018-04-11
839,55246775,行動電源,1,1,2018-04-11
840,218979263,行動電源,1,1,2018-04-11
841,523484913,行動電源,1,1,2018-04-11
842,875431166,行動電源,1,1,2018-04-11
843,964993057,行動電源,1,1,2018-04-11
844,350722999,行動電源,1,1,2018-04-11
845,837914914,行動電源,1,1,2018-04-11
846,736661145,行動電源,1,1,2018-04-11
847,57255154,行動電源,1,1,2018-04-11
848,87625869,行動電源,1,1,2018-04-11
849,1013296422,行動電源,1,1,2018-04-11
850,363152917,行動電源,1,1,2018-04-11
851,38376470,行動電源,1,1,2018-04-11
852,300290287,行動電源,1,1,2018-04-11
853,124698104,行動電源,1,1,2018-04-11
854,958709037,行動電源,1,1,2018-04-11
855,318720832,行動電源,1,1,2018-04-11
856,31241337,行動電源,1,1,2018-04-11
857,508777198,行動電源,1,1,2018-04-11
858,685254678,行動電源,1,1,2018-04-11
859,200312177,行動電源,1,1,2018-04-11
860,6058545,行動電源,1,1,2018-04-11
861,965603146,行動電源,1,1,2018-04-11
862,35524197,行動電源,1,1,2018-04-11
863,950803481,行動電源,1,1,2018-04-11
864,536494117,行動電源,1,1,2018-04-11
865,1007365181,行動電源,1,1,2018-04-11
866,985886084,行動電源,1,1,2018-04-11
867,746854064,行動電源,1,1,2018-04-11
868,10028603,行動電源,1,1,2018-04-11
869,669015292,行動電源,1,1,2018-04-11
870,842578766,行動電源,1,1,2018-04-11
871,72196172,行動電源,1,1,2018-04-11
872,340281689,行動電源,1,1,2018-04-11
873,708622177,行動電源,1,1,2018-04-11
874,251121534,行動電源,1,1,2018-04-11
875,795415101,行動電源,1,1,2018-04-11
876,346366350,行動電源,1,1,2018-04-11
877,478967860,行動電源,1,1,2018-04-11
878,74868220,行動電源,1,1,2018-04-11
879,378156024,行動電源,1,1,2018-04-11
880,734478005,行動電源,1,1,2018-04-11
881,461820537,行動電源,1,1,2018-04-11
882,139993437,行動電源,1,1,2018-04-11
883,312589776,行動電源,1,1,2018-04-11
884,169514605,行動電源,1,1,2018-04-11
885,478194260,行動電源,1,1,2018-04-11
886,172296535,行動電源,1,1,2018-04-11
887,994907193,行動電源,1,1,2018-04-11
888,46325281,行動電源,1,1,2018-04-11
889,308225888,行動電源,1,1,2018-04-11
890,983058562,行動電源,1,1,2018-04-11
891,982993510,行動電源,1,1,2018-04-11
892,818035343,行動電源,1,1,2018-04-11
893,316760200,行動電源,1,1,2018-04-11
894,724002197,行動電源,1,1,2018-04-11
895,25263581,行動電源,1,1,2018-04-11
896,117904649,行動電源,1,1,2018-04-11
897,321435335,行動電源,1,1,2018-04-11
898,703275849,行動電源,1,1,2018-04-11
899,863338286,行動電源,1,1,2018-04-11
900,3360395,行動電源,1,1,2018-04-11
901,732789129,行動電源,1,1,2018-04-11
902,739033484,行動電源,1,1,2018-04-11
903,635014914,行動電源,1,1,2018-04-11
904,169515595,行動電源,1,1,2018-04-11
905,14784440,行動電源,1,1,2018-04-11
906,746954845,行動電源,1,1,2018-04-11
907,967701999,行動電源,1,1,2018-04-11
908,684053108,行動電源,1,1,2018-04-11
909,101436277,行動電源,1,1,2018-04-11
910,342543522,行動電源,1,1,2018-04-11
911,74499619,行動電源,1,1,2018-04-11
912,829934983,行動電源,1,1,2018-04-11
913,69587955,行動電源,1,1,2018-04-11
914,72321340,行動電源,1,1,2018-04-11
915,563027191,行動電源,1,1,2018-04-11
916,120141936,行動電源,1,1,2018-04-11
917,792487647,行動電源,1,1,2018-04-11
918,942168213,行動電源,1,1,2018-04-11
919,661447835,行動電源,1,1,2018-04-11
920,967295910,行動電源,1,1,2018-04-11
921,33721226,行動電源,1,1,2018-04-11
922,503020879,行動電源,1,1,2018-04-11
923,615962505,行動電源,1,1,2018-04-11
924,998800645,行動電源,1,1,2018-04-11
925,659073081,行動電源,1,1,2018-04-11
926,724647546,行動電源,1,1,2018-04-11
927,717737384,行動電源,1,1,2018-04-11
928,380628088,行動電源,1,1,2018-04-11
929,1029629691,行動電源,1,1,2018-04-11
930,1001777055,行動電源,1,1,2018-04-11
931,7290355,行動電源,1,1,2018-04-11
932,2992654,行動電源,1,1,2018-04-11
933,114172439,行動電源,1,1,2018-04-11
934,768842757,行動電源,1,1,2018-04-11
935,995657836,行動電源,1,1,2018-04-11
936,798918520,行動電源,1,1,2018-04-11
937,110698077,行動電源,1,1,2018-04-11
938,975775043,行動電源,1,1,2018-04-11
939,557221312,行動電源,1,1,2018-04-11
940,649874240,行動電源,1,1,2018-04-11
941,964655222,行動電源,1,1,2018-04-11
942,211256408,行動電源,1,1,2018-04-11
943,234484631,行動電源,1,1,2018-04-11
944,216954720,行動電源,1,1,2018-04-11
945,6316616,行動電源,1,1,2018-04-11
946,599779081,行動電源,1,1,2018-04-11
947,958875273,行動電源,1,1,2018-04-11
948,831634427,行動電源,1,1,2018-04-11
949,155553658,行動電源,1,1,2018-04-11
950,516078539,行動電源,1,1,2018-04-11
951,910621331,行動電源,1,1,2018-04-11
952,404500572,行動電源,1,1,2018-04-11
953,957820943,行動電源,1,1,2018-04-11
954,450700188,行動電源,1,1,2018-04-11
955,1038856167,行動電源,1,1,2018-04-11
956,971284753,行動電源,1,1,2018-04-11
957,981985773,行動電源,1,1,2018-04-11
958,173717165,行動電源,1,1,2018-04-11
959,3361332,行動電源,1,1,2018-04-11
960,70821402,行動電源,1,1,2018-04-11
961,302003514,行動電源,1,1,2018-04-11
962,20959492,行動電源,1,1,2018-04-11
963,101663533,行動電源,1,1,2018-04-11
964,223388094,行動電源,1,1,2018-04-11
965,789888112,行動電源,1,1,2018-04-11
966,508758550,行動電源,1,1,2018-04-11
967,724328235,行動電源,1,1,2018-04-11
968,194320969,行動電源,1,1,2018-04-11
969,164110428,行動電源,1,1,2018-04-11
970,129690486,行動電源,1,1,2018-04-11
971,664185864,行動電源,1,1,2018-04-11
972,36778281,行動電源,1,1,2018-04-11
973,719393704,行動電源,1,1,2018-04-11
974,1023652078,行動電源,1,1,2018-04-11
975,893015807,行動電源,1,1,2018-04-11
976,787861836,行動電源,1,1,2018-04-11
977,963103737,行動電源,1,1,2018-04-11
978,505269470,行動電源,1,1,2018-04-11
979,263035874,行動電源,1,1,2018-04-11
980,146190334,行動電源,1,1,2018-04-11
981,1022587039,行動電源,1,1,2018-04-11
982,39169931,行動電源,1,1,2018-04-11
983,38525180,行動電源,1,1,2018-04-11
984,444854692,行動電源,1,1,2018-04-11
985,384445072,行動電源,1,1,2018-04-11
986,781702379,行動電源,1,1,2018-04-11
987,955195920,行動電源,1,1,2018-04-11
988,405938887,行動電源,1,1,2018-04-11
989,902510322,行動電源,1,1,2018-04-11
990,112389640,行動電源,1,1,2018-04-11
991,121654908,行動電源,1,1,2018-04-11
992,50452150,行動電源,1,1,2018-04-11
993,682959411,行動電源,1,1,2018-04-11
994,49846143,行動電源,1,1,2018-04-11
995,100277549,行動電源,1,1,2018-04-11
996,84371218,行動電源,1,1,2018-04-11
997,5595311,iPhone保護殼,423,403,2018-04-11
998,385686923,iPhone保護殼,390,390,2018-04-11
999,18168068,iPhone保護殼,278,264,2018-04-11
1000,525232698,iPhone保護殼,261,241,2018-04-11
1001,104308797,iPhone保護殼,240,229,2018-04-11
1002,14475174,iPhone保護殼,180,173,2018-04-11
1003,524474627,iPhone保護殼,134,124,2018-04-11
1004,11309891,iPhone保護殼,124,106,2018-04-11
1005,100041402,iPhone保護殼,96,77,2018-04-11
1006,938713180,iPhone保護殼,67,67,2018-04-11
1007,9015211,iPhone保護殼,66,62,2018-04-11
1008,13553204,iPhone保護殼,63,58,2018-04-11
1009,457573650,iPhone保護殼,62,62,2018-04-11
1010,13874764,iPhone保護殼,61,61,2018-04-11
1011,696198587,iPhone保護殼,56,56,2018-04-11
1012,649952579,iPhone保護殼,56,55,2018-04-11
1013,437419457,iPhone保護殼,56,55,2018-04-11
1014,724382133,iPhone保護殼,51,51,2018-04-11
1015,119111820,iPhone保護殼,51,47,2018-04-11
1016,2885171,iPhone保護殼,50,47,2018-04-11
1017,705338471,iPhone保護殼,49,47,2018-04-11
1018,790991061,iPhone保護殼,48,48,2018-04-11
1019,19331497,iPhone保護殼,48,45,2018-04-11
1020,11129400,iPhone保護殼,48,44,2018-04-11
1021,672935603,iPhone保護殼,46,45,2018-04-11
1022,9013113,iPhone保護殼,44,41,2018-04-11
1023,766810390,iPhone保護殼,42,35,2018-04-11
1024,933525777,iPhone保護殼,40,34,2018-04-11
1025,879321643,iPhone保護殼,38,37,2018-04-11
1026,634763029,iPhone保護殼,34,33,2018-04-11
1027,589244842,iPhone保護殼,33,31,2018-04-11
1028,64963581,iPhone保護殼,29,21,2018-04-11
1029,807361833,iPhone保護殼,28,28,2018-04-11
1030,648314101,iPhone保護殼,27,21,2018-04-11
1031,1016039919,iPhone保護殼,26,17,2018-04-11
1032,19612879,iPhone保護殼,26,26,2018-04-11
1033,635831566,iPhone保護殼,25,25,2018-04-11
1034,361587568,iPhone保護殼,25,24,2018-04-11
1035,879640259,iPhone保護殼,23,21,2018-04-11
1036,587370422,iPhone保護殼,23,23,2018-04-11
1037,267714326,iPhone保護殼,23,23,2018-04-11
1038,39227676,iPhone保護殼,23,22,2018-04-11
1039,493310261,iPhone保護殼,20,20,2018-04-11
1040,885663031,iPhone保護殼,20,20,2018-04-11
1041,12182514,iPhone保護殼,19,19,2018-04-11
1042,521372410,iPhone保護殼,19,19,2018-04-11
1043,808155730,iPhone保護殼,18,18,2018-04-11
1044,683934509,iPhone保護殼,18,14,2018-04-11
1045,824376830,iPhone保護殼,18,17,2018-04-11
1046,897623193,iPhone保護殼,17,17,2018-04-11
1047,17206899,iPhone保護殼,17,17,2018-04-11
1048,102360756,iPhone保護殼,17,17,2018-04-11
1049,676486769,iPhone保護殼,16,16,2018-04-11
1050,505033631,iPhone保護殼,16,16,2018-04-11
1051,751654779,iPhone保護殼,16,16,2018-04-11
1052,883752327,iPhone保護殼,16,16,2018-04-11
1053,748890247,iPhone保護殼,15,15,2018-04-11
1054,182981510,iPhone保護殼,15,15,2018-04-11
1055,27642240,iPhone保護殼,15,15,2018-04-11
1056,364589381,iPhone保護殼,15,15,2018-04-11
1057,785850606,iPhone保護殼,14,14,2018-04-11
1058,107917298,iPhone保護殼,14,14,2018-04-11
